new_index,alpha,beta_mkt,beta_hml,beta_smb,sigma,class
393,0.003860437,1.612193337,-0.89497054,-0.051395648,0.020109885,0
394,0.002107279,-0.62109739,0.380510634,0.593509678,0.021100313,0
395,-0.000970401,0.119339735,0.250719079,-0.2629018,0.013232815,0
396,-0.000614735,0.632974649,0.575096028,0.677250836,0.007347229,0
397,0.000955272,1.066733757,1.044981526,1.744918841,0.022402071,0
398,-8.34E-05,3.218273935,0.566282363,2.992106766,0.039297185,0
399,-0.000433284,0.630381357,0.397180329,0.104152437,0.0050945,0
400,0.001683104,2.145385766,-2.166543069,2.818894928,0.040888324,1
401,0.00060978,1.850905293,3.429144571,0.431198891,0.022858168,0
402,-2.43E-05,0.015883478,-0.004274876,0.003078411,0.001849227,1
403,0.008978699,-0.288235879,-0.062032977,1.348914477,0.106034742,0
404,0.002355172,-0.356564981,-0.396303273,0.149253552,0.023209568,0
405,-0.005583365,-0.541500764,-0.78708613,-1.155241359,0.029090974,0
406,0.004029113,0.008118097,1.210161379,0.136136583,0.064722434,0
407,-0.00175523,1.605118586,0.255881416,0.69224951,0.01051923,0
408,0.000942493,0.80677504,0.390346671,0.150440583,0.008710955,0
409,-0.054035419,0.267283322,0.309529671,0.130847646,0.017988161,0
410,-0.000970082,0.116997279,0.353042968,0.224357923,0.012981231,1
411,0.000380614,1.554893503,-0.94333994,0.670646568,0.013555029,0
412,-0.000686483,0.835902639,-2.894293007,-0.303062253,0.011567472,0
413,0.002340664,-4.205423447,-3.580165379,-2.40732259,0.061706651,1
414,-0.000719096,-0.258669688,-0.24023456,-0.549001987,0.015572124,0
415,0.005662917,1.558229569,-1.890152496,1.51560157,0.038721993,0
416,-0.061899108,0.427271556,0.523225822,0.364277109,0.02209221,0
417,-0.000565292,0.84977114,1.194849732,-0.069448344,0.013317897,0
418,7.39E-05,0.78227212,0.619572813,0.978613832,0.009347221,0
419,-0.00071013,1.363215732,1.071376945,0.461641537,0.015556507,0
420,-6.06E-05,0.473001004,-0.099600028,1.067750349,0.010133581,0
421,0.007539554,0.956947227,-1.957326763,0.997148017,0.039800356,0
422,-0.000185004,0.91056533,0.119072785,-0.494857297,0.007082726,1
423,0.00043124,1.110078049,-0.065521191,-0.512945003,0.006850234,0
424,0.001378362,0.730025997,0.800076126,1.513039535,0.027710251,0
425,-0.001524981,-0.317137312,0.560659999,0.329819999,0.021095879,0
426,-0.000620067,0.936737041,0.297270972,0.047128729,0.017244324,0
427,0.003324074,2.578634891,2.695250372,3.184680246,0.021736815,0
428,-0.000284131,-0.154667551,-0.26190517,-0.308238503,0.011330792,0
429,0.005602791,1.469417771,2.085591801,1.643511959,0.04378651,0
430,0.000517127,1.248711252,0.826479404,1.280128531,0.012672083,0
431,-0.002430062,1.789856782,4.472193416,2.428072645,0.020741273,1
432,-0.000353304,-0.21398927,-0.393480857,-0.145174334,0.014634444,0
433,0.00214912,2.288933077,-2.136578013,1.689153708,0.033778403,0
434,0.000139863,0.211138,0.155792372,0.165667602,0.009048727,0
435,-0.00041295,-0.047473513,0.014654011,-0.193420879,0.01073553,0
436,-0.000239237,0.000334536,0.000179379,0.000551745,0.000431707,0
437,0.036545115,2.377536041,1.741364826,3.750573153,0.267371305,0
438,0.018402561,-1.755850793,-3.712941537,-4.997551795,0.043592726,0
439,-0.00059072,1.339917442,1.082895426,1.33748646,0.026416871,0
440,0.001241696,1.115358589,-0.21798512,1.269649275,0.014334094,0
441,-0.000141616,-0.063854171,-0.096544634,-0.349448691,0.011551564,0
442,0.006504302,2.217775972,2.462007309,3.090616563,0.116090174,1
443,-4.79E-05,0.000959062,0.000351328,0.001490566,0.000981002,0
444,-0.001718536,1.956137699,-0.36587235,3.413498431,0.023912008,0
445,-0.002547114,1.080529453,1.299458357,1.706634056,0.018133508,0
446,0.000428621,-0.095348219,0.314495488,1.565614234,0.017587914,0
447,0.000492969,0.744929371,0.98094508,-0.273092741,0.038420079,1
448,0.002873723,1.497859788,-1.181713806,0.628086613,0.016991126,1
449,-0.000889725,2.608439674,-1.707392971,1.757505199,0.022649551,1
450,0.006423848,1.048784777,1.527530206,-1.694227259,0.044283069,0
451,0.002105679,3.414538085,0.256294805,2.343679611,0.04431381,0
452,-0.000624774,1.086134035,1.206525998,0.215609353,0.006612726,0
453,-0.002528664,-0.423431323,0.035844002,-1.90231402,0.031275214,0
454,-0.001054359,-0.030661005,-0.035937697,0.016327309,0.021390318,0
455,0.007261147,0.109083963,-2.663787785,-0.679980322,0.032053148,0
456,-0.001181564,1.543370519,-1.248284621,1.742233901,0.01583026,0
457,-8.13E-05,1.049626018,1.324223083,-0.544824098,0.007525513,0
458,0.003234818,1.942231576,-1.554977544,0.832684812,0.020432234,1
459,0.000319304,1.288142924,-1.06668861,1.075764381,0.01326072,0
460,-0.001528648,1.050093174,0.497455833,1.084839403,0.011080775,0
461,-0.000502862,-0.027026438,0.01970717,0.029905008,0.007299105,0
462,-0.001005877,-0.008660667,0.518453085,-0.48525607,0.021940934,0
463,0.004969781,-0.246324678,-0.126353786,-0.878249568,0.06676026,0
464,-0.000427581,0.892986613,0.984169802,-0.515854029,0.044216979,1
465,0.001406666,0.135997482,0.183685741,0.121643292,0.019111536,0
466,-3.25E-05,0.008880667,-0.010348071,0.004362177,0.001760715,0
467,-0.003184119,-0.501959824,-0.868317471,0.879978041,0.075410568,0
468,0.00040813,1.060304152,-0.314893009,-0.089651103,0.006416429,0
469,-0.000782839,-0.099443264,0.968522397,-0.388029143,0.027443721,0
470,-0.000104319,0.001154654,0.001289932,0.003381707,0.00074051,0
471,0.000528112,1.819927874,-1.003243272,0.610541718,0.028136252,0
472,-0.001499633,2.488858743,3.955263903,2.039913052,0.025201738,1
473,0.005214701,2.033538569,4.783790849,1.054272252,0.021984247,0
474,-5.94E-05,0.000530492,0.00098733,0.000790935,0.000812112,0
475,0.004552371,1.535229713,-1.588647951,2.642495515,0.025927565,0
476,-0.00056171,-0.102415064,0.079741603,-0.04641381,0.009555137,0
477,0.000612703,0.774049902,-2.832757305,-0.113998345,0.011795209,1
478,0.010835784,3.898340978,1.744134716,3.743262288,0.083372861,0
479,0.000193037,1.411905777,-1.942005023,0.016687505,0.022120313,0
480,0.003222361,1.917615393,0.597225294,1.783252078,0.021341039,0
481,0.00044854,1.070230479,0.182973979,-1.673591231,0.018240018,1
482,0.000103172,0.769117315,1.092462954,0.265530625,0.013257308,0
483,0.00075002,0.819996454,1.185912406,0.377612606,0.013100836,0
484,7.16E-06,0.604022351,0.538718061,2.432934234,0.097434108,1
485,-0.000325989,-0.004867912,-1.079372467,0.022759815,0.01128134,0
486,3.83E-05,0.622027969,0.134532146,-0.298186552,0.01582779,0
487,-0.00129778,0.270448143,0.153090864,2.053791571,0.011909001,0
488,-0.000494852,1.001281451,0.976642298,-0.085631964,0.007004983,0
489,0.006967409,0.300383264,-0.066888274,-0.585418024,0.048635606,0
490,-0.001808057,0.127727901,1.311036942,-0.054783712,0.02932898,0
491,0.003931266,0.003901584,0.549110193,-0.616119322,0.070521741,1
492,0.003274807,-0.238566879,0.147292389,1.091356927,0.038761898,0
493,-0.000834173,1.076372021,-0.164342445,0.792660836,0.011305166,0
494,0.002702922,2.21756467,0.475585967,2.650569859,0.024050208,0
495,0.000825081,1.10428882,-0.498456232,1.07432612,0.014479673,0
496,0.000594818,0.995499773,-0.684851468,1.484204539,0.012684273,0
497,0.004558589,3.131172455,-1.955403363,1.019360099,0.035149247,0
498,0.001967957,0.603902602,-0.088015271,-0.41454342,0.00832825,0
499,0.004606426,1.408070618,-0.866719087,1.031803559,0.032502043,0
500,-7.02E-05,0.009799985,-0.009355141,0.022077985,0.001973001,0
501,0.000495501,-0.165959931,0.339157278,-0.117217958,0.024231046,0
502,0.003185413,0.2592538,0.598711293,0.009980416,0.064848535,0
503,-0.001051828,2.39519079,-1.996208424,0.448268058,0.028794988,0
504,0.004024705,0.564147298,2.395248326,1.311465735,0.057074341,0
505,-0.00288459,0.790015585,0.260989832,1.20638122,0.009034339,1
506,-0.000604103,1.258399274,-0.126265114,0.856057303,0.011760249,0
507,1.77E-05,0.057362327,-0.235979383,-0.070435928,0.011269125,1
508,0.000224687,1.329068369,0.115163029,1.005871366,0.013438066,0
509,0.001383431,-0.268262061,-0.625147901,0.105128149,0.020327597,0
510,-0.000294712,1.438135856,-0.61519532,1.653428677,0.016573475,0
511,-0.003875753,2.656353892,2.18521896,1.155859854,0.019269646,1
512,-0.000901769,0.606383701,-0.890046414,0.00222771,0.009004585,1
513,-0.000569347,1.030430576,0.735670576,0.466543534,0.01071846,0
514,-0.000708067,-0.019788876,0.565931247,-0.094985068,0.01768498,0
515,0.003142518,3.070188424,-0.847960387,5.268646963,0.094992111,0
516,0.042029178,1.6377684,-0.610593855,2.846932459,0.250172234,0
517,-0.004656775,0.759617286,-0.174493579,0.798754556,0.115350712,0
518,0.001386172,-0.257813179,0.734514218,-0.247419,0.037711044,0
519,0.000833591,1.755209618,2.007969441,1.262190739,0.02244376,0
520,-0.000354327,-0.219254982,-0.000613662,0.051548737,0.007848246,0
521,0.003686969,3.07782185,0.704921843,3.387143913,0.074965641,0
522,0.002006599,1.305380006,-1.357254474,0.331154401,0.013888209,0
523,-0.00033557,1.048707683,-0.492732671,1.279952035,0.012897879,0
524,-0.000811053,0.474751273,-0.123509945,0.176379638,0.006040985,0
525,0.003208091,2.553127534,2.476961216,1.549828096,0.019614134,1
526,0.003994409,1.324548043,0.71263354,2.725206706,0.049819044,0
527,0.00317603,-0.429403334,0.148515688,-0.102684776,0.056329278,1
528,0.000755806,-0.48959944,-0.124931391,-0.77152898,0.030582075,0
529,0.003282413,0.548823407,0.614199685,1.247255478,0.030273541,0
530,0.000283724,0.009250081,0.017589522,-0.017052983,0.00656095,0
531,0.001196324,1.077159324,-1.137058484,0.425675393,0.012904574,0
532,0.007217545,1.246168337,0.871707872,3.107376164,0.053096275,1
533,0.003235461,2.069633239,-1.071971057,0.573588492,0.021931389,0
534,0.00193631,-0.126743944,-0.309850095,-0.14933784,0.022669655,0
535,-0.000950629,0.669448858,0.500519238,0.699487428,0.00826874,0
536,-7.39E-05,1.074686953,0.285434983,-0.307719364,0.006434821,0
537,-0.001313024,0.509019236,0.383102273,1.32022491,0.027031094,1
538,0.002429394,0.651385523,0.458468868,0.036932818,0.041761427,1
539,0.000620985,0.295180285,0.987274332,0.499800517,0.074816424,1
540,0.005335893,-0.913965318,-4.19503154,-0.717418772,0.031243751,1
541,0.006706416,3.117234612,0.279738347,7.413200111,0.102685252,0
542,-0.002683507,2.691517568,0.905382796,3.989406151,0.046276149,0
543,0.03384505,0.487734544,-3.188010486,2.1142682,0.192037601,0
544,0.000313424,-0.101575759,-0.371821129,-0.460632831,0.02135662,0
545,-0.00036336,0.491474626,0.12322101,0.56643234,0.009195099,0
546,0.000705848,0.602249832,0.777215532,0.015188567,0.015261261,0
547,-0.026696063,0.34534483,-0.256046798,0.739313948,0.011930729,1
548,0.000580349,1.1180545,0.171866061,-0.438929282,0.012352028,0
549,0.004415836,-0.114733,-0.088724467,-0.06622077,0.025869671,0
550,-0.000391635,0.55122898,0.244061384,0.395190009,0.00741311,0
551,0.000213018,1.215910664,-0.009516934,0.937354318,0.010169747,0
552,0.02443866,4.584201473,5.332623598,7.314827306,0.085011948,1
553,0.003582105,-0.183668532,-0.458626947,-1.01138955,0.026031018,0
554,8.32E-05,1.212228654,-0.514875243,-0.352245034,0.014029758,0
555,0.003004676,0.582026443,-0.627183338,0.146495846,0.021877188,0
556,-0.001063361,0.525541892,0.661129352,0.617864943,0.011589301,0
557,-0.001572758,-0.224203658,-0.088516917,0.01521337,0.024267545,0
558,0.003320882,0.668399585,-0.022506184,0.907416391,0.018875694,0
559,-0.002037269,0.792347398,0.457542503,1.183566247,0.013574101,0
560,-0.001023138,-0.154255621,0.194788123,0.073352643,0.007327976,0
561,-0.000464013,0.347610249,0.461600497,0.462094458,0.009154567,0
562,-0.000655397,1.006495202,0.976833796,-0.064507964,0.007098974,0
563,-0.000140426,0.030076019,-0.016872453,0.00790392,0.00225112,1
564,0.042851898,0.847119958,0.832148351,1.629568354,0.157408631,0
565,-0.000245142,0.010695937,-0.016492241,-0.054926137,0.007635158,1
566,-9.48E-05,0.020971851,0.029874411,0.022464283,0.002114072,0
567,-0.001223078,1.218653793,1.072203392,1.456172339,0.013254622,0
568,0.000896427,-0.252828656,0.007987246,-0.177428614,0.031150107,0
569,0.007711957,-1.666713647,-2.945080449,4.080396304,0.090028659,0
570,0.00539918,0.864951287,1.895281212,1.118299897,0.074700244,1
571,-0.000566887,0.579115857,0.313395398,-0.101844985,0.011505862,0
572,0.008998748,0.809146831,-4.531438161,0.528380757,0.065560267,0
573,0.002270909,1.953436641,1.54804972,2.632338654,0.019757885,0
574,0.005208728,1.103809986,1.345474293,2.201272573,0.033740899,0
575,0.002848929,4.547363745,3.593621578,6.957431532,0.067720135,0
576,-0.001200115,2.541702102,1.774915293,0.083199565,0.02025206,0
577,0.001866105,-0.376551104,0.47997637,-0.053769789,0.021515438,1
578,0.000806398,-0.101490958,0.131838515,-0.044140818,0.023952957,0
579,-0.000381309,1.091402607,-0.271502753,1.394584354,0.012932396,0
580,-0.000306873,1.237561106,0.41656255,1.660664676,0.010345082,0
581,-0.000142192,1.060021778,0.096449369,-0.180197036,0.006687573,0
582,-0.002474533,-0.56804537,-0.751359474,-0.053614605,0.031907679,1
583,-0.002204553,1.824497125,-0.620517109,1.004078994,0.016502434,0
584,0.001692081,1.204641971,0.279226102,-0.948915687,0.015557412,0
585,0.001755623,1.052599622,1.267353423,3.552209344,0.026996946,0
586,-0.000502167,-0.179408522,2.64132749,1.004362366,0.035591404,0
587,0.004065125,1.427166976,1.54283583,1.348431277,0.029326976,0
588,0.004869343,3.772055957,-0.697559074,6.575455357,0.06878591,1
589,-0.003301026,-0.184625387,-0.294143849,0.458529827,0.02999842,0
590,-0.000207114,0.011438123,0.206423766,-0.093704656,0.009811117,0
591,-0.001277031,0.655439713,-0.560292894,0.42813181,0.008248757,0
592,-0.031211664,0.09073011,0.112305489,0.057563472,0.010055624,0
593,-0.000128109,0.028069446,-0.015168287,0.01219799,0.00230806,0
594,0.09820198,0.273123287,-0.027300614,1.784446523,0.325195346,0
595,-0.003264369,0.689459513,0.38286061,1.302463037,0.008844855,0
596,7.10E-06,0.14649833,1.048680896,-0.434048281,0.046257955,0
597,-0.004741818,2.698004075,1.220351508,3.314757147,0.026374424,0
598,0.000800655,-0.032601076,-0.136760725,-0.373297089,0.013118953,0
599,0.003711138,2.50316868,2.214742599,5.000611369,0.051712774,0
600,-0.000440689,1.505251589,0.071962624,0.630357997,0.013868654,0
601,0.00062459,0.699304906,-0.582608463,1.121618391,0.043221592,0
602,-0.000676688,0.669756017,-0.503529129,0.940639169,0.013541328,0
603,-0.021037635,0.936493995,-0.493947325,0.265218378,0.010788911,0
604,0.004142897,1.280434819,-1.086081021,0.369978358,0.031730945,0
605,-0.002139549,1.360432624,1.485546471,1.076444395,0.013002891,0
606,-0.022434361,0.0629213,0.074100817,0.106974467,0.008003455,0
607,-0.000599797,1.090846753,0.515931586,1.429288275,0.024828989,0
608,-0.000693298,0.509847123,-0.017352449,0.199766892,0.014407543,0
609,-0.002738409,0.631538745,-0.406558579,1.119755869,0.009389391,0
610,-0.003032432,1.329712078,0.680773579,-0.51288599,0.020232906,0
611,0.000719254,-0.34552056,-0.422511472,-0.531423941,0.025675866,1
612,0.001446732,2.257413323,-2.257785983,2.03826489,0.022398683,0
613,-0.002673543,1.761943753,0.80561969,2.751185991,0.014741442,0
614,0.007892199,3.039099436,-1.671506965,1.747431518,0.037616477,0
615,-0.001611241,1.574677976,-1.635417049,3.354285018,0.0310709,0
616,0.000330122,1.456720101,3.133078706,0.982429921,0.012055207,0
617,-0.001419379,0.495860769,-0.047488762,-1.142585328,0.011322617,0
618,0.003881852,2.118592653,-2.323106545,2.598815616,0.031332526,1
619,0.092796945,-1.971662473,-2.273090636,5.418059565,0.3469128,1
620,0.106808065,1.177245547,0.498261833,5.736330468,0.496266392,0
621,-0.000929621,-0.110008776,0.390836367,-0.113309913,0.011992504,0
622,0.008730046,-0.646544633,-0.563387922,-0.594595299,0.047971817,1
623,-0.000224415,-0.451179964,0.551552632,0.180581234,0.014513942,0
624,0.000991219,1.419794234,-0.112878591,-0.048175021,0.01375253,0
625,0.001498791,-0.020732866,-0.240931624,-0.62127818,0.020621119,0
626,-0.001126478,1.487862022,0.550004976,1.751798286,0.010187489,0
627,-0.001987625,3.545403404,1.124523945,3.13898704,0.036337354,1
628,-0.000187459,-0.061502125,-0.036159509,0.035590009,0.006446516,0
629,-0.000499151,1.326266431,1.040155439,1.239659808,0.02157654,0
630,-0.024056779,0.69068615,-0.557011559,0.293609102,0.010969584,1
631,-0.001420682,3.010337522,4.596804092,1.000391875,0.020588854,0
632,-0.002179771,1.860033451,2.11952278,1.88049663,0.029881476,0
633,-5.98E-05,0.000592372,0.000432575,0.00090828,0.000822258,0
634,0.000999035,-0.006964376,-0.271642971,-0.381720044,0.015035639,0
635,0.001225558,1.488278831,-0.115506673,1.244795883,0.015415186,0
636,0.000176858,0.321415308,0.482741817,0.20845276,0.025900093,0
637,0.002335152,0.638607591,-1.913353708,0.770559238,0.024592307,0
638,0.111546599,2.885639059,1.533195721,3.640577286,0.272958338,0
639,-5.87E-05,0.650796331,0.402345459,0.773961308,0.007850849,0
640,0.000189804,1.439617491,0.537406488,0.967796591,0.01443865,0
641,-0.000272265,1.092331081,0.965951905,1.879656191,0.01095431,0
642,-0.000613587,1.071812304,1.471951215,0.312391223,0.011712038,0
643,-0.001332442,1.175060434,-1.399816215,1.020543802,0.015433443,0
644,-0.001912399,1.457181165,0.739805483,1.153149436,0.0119564,0
645,0.000598307,3.343857876,2.647208104,1.529196948,0.029353429,0
646,-0.000388126,1.139826209,-0.572299535,-0.006583371,0.007042193,1
647,-0.003019107,-2.037643935,-2.716617742,-1.963752331,0.08095984,0
648,-0.000516824,-0.082306995,-0.007363191,0.081877939,0.006491943,0
649,0.002789597,1.692493873,5.565321509,0.469814886,0.018006316,0
650,-0.000201288,2.176432178,4.090905765,0.329116389,0.013502402,0
651,0.000216815,0.633482471,1.037635145,-0.074773368,0.015211976,1
652,2.39E-05,1.277026014,-1.037557203,-0.458644633,0.009210399,0
653,-0.002492402,1.070974759,1.567040297,0.122928073,0.016820115,0
654,-0.001370577,1.062468245,0.034960764,1.134749518,0.015234063,0
655,0.006823599,-0.497039366,-0.952445957,-1.180027488,0.029005162,0
656,-0.000858286,-0.398320673,-0.40991434,-0.926320058,0.041910592,1
657,0.002406158,3.085209023,3.730893397,2.550375429,0.036083611,0
658,-0.000477267,2.038829121,3.244931816,0.029357782,0.045138548,0
659,-0.000127272,0.000814538,8.13E-05,0.003498167,0.000722817,0
660,0.00894921,-1.261959169,-0.867172345,1.190002351,0.056962178,0
661,-0.000496265,0.009301092,0.02180692,0.185570202,0.006568375,0
662,0.001401667,1.932962726,1.88291894,1.67987414,0.066801179,0
663,0.000513754,1.457514708,-0.009063085,0.144061377,0.011441586,0
664,-0.000486519,0.384575972,1.80661594,0.752428273,0.028507799,0
665,-0.000936499,0.135654837,0.416867088,-0.174466504,0.012594938,0
666,0.00193197,0.595130095,0.432535723,0.820294565,0.018180978,0
667,-0.001165476,-0.287763339,0.130829977,0.064047554,0.014203428,0
